Date,Tsunami,Name,VEI,Magma_Lava Flow,Fuming_Level ,Seismic_Signal,Gas_Emission,Acoustic_signal_collected,Gravity_Description,Deaths,Injures,Damage,Houses_Destroyed,Volcano_Alert_Level,Aviation_Color_Code
1311984000,0,0,0,2,1,1,2,0,0,0,0,0,0, WATCH, ORANGE
1312070400,0,0,0,2,1,1,2,0,0,0,0,0,0, WATCH, ORANGE
1312156800,0,0,0,2,1,1,2,0,0,0,0,0,0, WATCH, ORANGE
1312243200,0,0,0,2,1,1,2,0,0,0,0,0,0, WATCH, ORANGE
1312329600,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1312416000,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1312502400,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1312588800,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1312675200,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1312761600,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1312848000,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1312934400,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1313020800,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1313107200,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1313193600,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1313280000,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1313366400,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1313452800,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1313539200,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1313625600,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1313712000,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1313798400,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1313884800,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1313971200,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1314057600,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1314144000,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1314230400,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1314316800,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1314403200,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1314489600,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1314576000,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1314662400,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1314748800,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1314835200,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1314921600,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1315008000,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1315094400,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1315180800,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1315267200,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1315353600,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1315440000,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1315526400,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1315612800,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1315699200,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1315785600,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1315872000,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1315958400,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1316044800,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1316131200,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1316217600,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1316304000,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1316390400,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1316476800,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1316563200,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1316649600,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1316736000,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1316822400,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1316908800,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1316995200,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1317081600,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1317168000,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1317254400,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1317340800,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1317427200,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1317513600,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1317600000,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1317686400,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1317772800,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1317859200,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1317945600,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1318032000,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1318118400,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1318204800,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1318291200,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1318377600,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1318464000,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1318550400,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1318636800,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1318723200,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1318809600,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1318896000,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1318982400,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1319068800,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1319155200,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1319241600,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1319328000,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1319414400,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1319500800,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1319587200,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1319673600,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1319760000,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1319846400,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1319932800,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1320019200,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1320105600,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1320192000,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1320278400,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1320364800,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1320451200,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1320537600,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1320624000,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1320710400,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1320796800,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1320883200,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1320969600,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1321142400,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1321228800,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1321315200,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1321401600,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1321488000,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1321574400,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1321660800,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1321747200,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1321833600,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1321920000,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1322006400,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1322092800,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1322179200,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1322265600,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1322352000,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1322438400,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1322524800,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1322611200,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1322697600,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1322784000,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1322870400,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1322956800,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1323043200,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1323129600,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1323216000,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1323302400,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1323388800,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1323475200,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1323561600,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1323648000,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1323734400,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1323820800,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1323907200,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1323993600,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1324080000,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1324166400,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1324252800,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1324339200,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1324425600,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1324512000,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1324598400,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1324684800,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1324771200,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1324857600,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1324944000,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1325030400,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1325116800,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1325203200,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1325289600,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1325376000,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1325462400,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1325548800,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1325635200,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1325721600,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1325808000,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1325894400,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1325980800,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1326067200,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1326153600,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1326240000,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1326326400,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1326412800,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1326499200,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1326585600,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1326672000,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1326758400,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1326844800,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1326931200,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1327017600,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1327104000,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1327190400,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1327276800,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1327363200,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1327449600,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1327536000,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1327622400,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1327708800,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1327795200,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1327881600,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1327968000,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1328054400,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1328140800,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1328227200,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1328313600,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1328400000,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1328486400,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1328572800,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1328659200,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1328745600,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1328832000,0,0,0,2,1,0,2,0,0,0,0,0,1, WATCH, ORANGE
1328918400,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1329004800,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1329091200,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1329177600,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1329264000,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1329350400,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1329436800,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1329523200,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1329609600,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1329696000,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1329782400,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1329868800,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1329955200,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1330041600,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1330128000,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1330214400,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1330300800,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1330387200,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1330560000,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1330646400,0,0,0,2,1,0,2,0,0,0,0,1,1, WATCH, ORANGE
1330732800,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1330819200,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1330905600,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1330992000,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1331078400,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1331164800,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1331251200,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1331337600,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1331424000,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1331510400,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1331596800,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1331683200,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1331769600,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1331856000,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1331942400,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1332028800,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1332115200,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1332201600,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1332288000,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1332374400,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1332460800,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1332547200,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1332633600,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1332720000,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1332806400,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1332892800,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1332979200,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1333065600,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1333152000,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1333238400,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1333324800,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1333411200,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1333497600,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1333584000,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1333670400,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1333756800,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1333843200,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1333929600,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1334016000,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1334102400,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1334188800,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1334275200,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1334361600,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1334448000,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1334534400,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1334620800,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1334707200,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1334793600,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1334880000,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1334966400,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1335052800,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1335139200,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1335225600,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1335312000,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1335398400,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1335484800,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1335571200,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1335657600,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1335744000,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1335830400,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1335916800,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1336003200,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1336089600,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1336176000,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1336262400,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1336348800,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1336435200,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1336521600,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1336608000,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1336694400,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1336780800,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1336867200,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1336953600,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
1337040000,0,0,0,2,1,0,2,0,0,0,0,0,0, WATCH, ORANGE
