Date,Tsunami,Magma_Lava Flow,Fuming_Level ,Seismic_Signal,Gas_Emission,Aviation_Color_Code,Volcano_Alert_Level
1362009600,0,2,1,0,2,2,2
1362096000,0,2,1,0,2,2,2
1362182400,0,2,1,0,2,2,2
1362268800,0,2,1,0,2,2,2
1362355200,0,2,1,0,2,2,2
1362441600,0,2,1,0,2,2,2
1362528000,0,2,1,0,2,2,2
1362614400,0,2,1,0,2,2,2
1362700800,0,2,1,0,2,2,2
1362787200,0,2,1,0,2,2,2
1362873600,0,2,1,0,2,2,2
1362960000,0,2,1,0,2,2,2
1363046400,0,2,1,0,2,2,2
1363132800,0,2,1,0,2,2,2
1363219200,0,2,1,0,2,2,2
1363305600,0,2,1,0,2,2,2
1363392000,0,2,1,0,2,2,2
1363478400,0,2,1,0,2,2,2
1363564800,0,2,1,0,2,2,2
1363651200,0,2,1,0,2,2,2
1363737600,0,2,1,0,2,2,2
1363824000,0,2,1,0,2,2,2
1363910400,0,2,1,0,2,2,2
1363996800,0,2,1,0,2,2,2
1364083200,0,2,1,0,2,2,2
1364169600,0,2,1,0,2,2,2
1364256000,0,2,1,0,2,2,2
1364342400,0,2,1,0,2,2,2
1364428800,0,2,1,0,2,2,2
1364515200,0,2,1,0,2,2,2
1364601600,0,2,1,0,2,2,2
1364688000,0,2,1,0,2,2,2
1364774400,0,2,1,0,2,2,2
1364860800,0,2,1,0,2,2,2
1364947200,0,2,1,0,2,2,2
1365033600,0,2,1,0,2,2,2
1365120000,0,2,1,0,2,2,2
1365206400,0,2,1,0,2,2,2
1365292800,0,2,1,0,2,2,2
1365379200,0,2,1,0,2,2,2
1365465600,0,2,1,0,2,2,2
1365552000,0,2,1,0,2,2,2
1365638400,0,2,1,0,2,2,2
1365724800,0,2,1,0,2,2,2
1365811200,0,2,1,0,2,2,2
1365897600,0,2,1,0,2,2,2
1365984000,0,2,1,0,2,2,2
1366070400,0,2,1,0,2,2,2
1366156800,0,2,1,0,2,2,2
1366243200,0,2,1,0,2,2,2
1366329600,0,2,1,0,2,2,2
1366416000,0,2,1,0,2,2,2
1366502400,0,2,1,0,2,2,2
1366588800,0,2,1,0,2,2,2
1366675200,0,2,1,0,2,2,2
1366761600,0,2,1,0,2,2,2
1366848000,0,2,1,0,2,2,2
1366934400,0,2,1,0,2,2,2
1367020800,0,2,1,0,2,2,2
1367107200,0,2,1,0,2,2,2
1367193600,0,2,1,0,2,2,2
1367280000,0,2,1,0,2,2,2
1367366400,0,2,1,0,2,2,2
1367452800,0,2,1,0,2,2,2
1367539200,0,2,1,0,2,2,2
1367625600,0,2,1,0,2,2,2
1367712000,0,2,1,0,2,2,2
1367798400,0,2,1,0,2,2,2
1367884800,0,2,1,0,2,2,2
1367971200,0,2,1,0,2,2,2
1368057600,0,2,1,0,2,2,2
1368144000,0,2,1,0,2,2,2
1368230400,0,2,1,0,2,2,2
1368316800,0,2,1,0,2,2,2
1368403200,0,2,1,0,2,2,2
1368489600,0,2,1,0,2,2,2
1368576000,0,2,1,0,2,2,2
1368662400,0,2,1,0,2,2,2
1368748800,0,2,1,0,2,2,2
1368835200,0,2,1,0,2,2,2
1368921600,0,2,1,0,2,2,2
1369008000,0,2,1,0,2,2,2
1369094400,0,2,1,0,2,2,2
1369180800,0,2,1,0,2,2,2
1369267200,0,2,1,0,2,2,2
1369353600,0,2,1,0,2,2,2
1369440000,0,2,1,0,2,2,2
1369526400,0,2,1,0,2,2,2
1369612800,0,2,1,0,2,2,2
1369699200,0,2,1,0,2,2,2
1369785600,0,2,1,0,2,2,2
1369872000,0,2,1,0,2,2,2
1369958400,0,2,1,0,2,2,2
1370044800,0,2,1,0,2,2,2
1370131200,0,2,1,0,2,2,2
1370217600,0,2,1,0,2,2,2
1370304000,0,2,1,0,2,2,2
1370390400,0,2,1,0,2,2,2
1370476800,0,2,1,0,2,2,2
1370563200,0,2,1,0,2,2,2
1370649600,0,2,1,0,2,2,2
1370736000,0,2,1,0,2,2,2
1370822400,0,2,1,0,2,2,2
1370908800,0,2,1,0,2,2,2
1370995200,0,2,1,0,2,2,2
1371081600,0,2,1,0,2,2,2
1371168000,0,2,1,0,2,2,2
1371254400,0,2,1,0,2,2,2
1371340800,0,2,1,0,2,2,2
1371427200,0,2,1,0,2,2,2
1371513600,0,2,1,0,2,2,2
1371600000,0,2,1,0,2,2,2
1371686400,0,2,1,0,2,2,2
1371772800,0,2,1,0,2,2,2
1371859200,0,2,1,0,2,2,2
1371945600,0,2,1,0,2,2,2
1372032000,0,2,1,0,2,2,2
1372118400,0,2,1,0,2,2,2
1372204800,0,2,1,0,2,2,2
1372291200,0,2,1,0,2,2,2
1372377600,0,2,1,0,2,2,2
1372464000,0,2,1,0,2,2,2
1372550400,0,2,1,0,2,2,2
1372636800,0,2,1,0,2,2,2
1372723200,0,2,1,0,2,2,2
1372809600,0,2,1,0,2,2,2
1372896000,0,2,1,0,2,2,2
1372982400,0,2,1,0,2,2,2
1373068800,0,2,1,0,2,2,2
1373155200,0,2,1,0,2,2,2
1373241600,0,2,1,0,2,2,2
1373328000,0,2,1,0,2,2,2
1373414400,0,2,1,0,2,2,2
1373500800,0,2,1,0,2,2,2
1373587200,0,2,1,0,2,2,2
1373673600,0,2,1,0,2,2,2
1373760000,0,2,1,0,2,2,2
1373846400,0,2,1,0,2,2,2
1373932800,0,2,1,0,2,2,2
1374019200,0,2,1,0,2,2,2
1374105600,0,2,1,0,2,2,2
1374192000,0,2,1,0,2,2,2
1374278400,0,2,1,0,2,2,2
1374364800,0,2,1,0,2,2,2
1374451200,0,2,1,0,2,2,2
1374537600,0,2,1,0,2,2,2
1374624000,0,2,1,0,2,2,2
1374710400,0,2,1,0,2,2,2
1374796800,0,2,1,0,2,2,2
1374883200,0,2,1,0,2,2,2
1374969600,0,2,1,0,2,2,2
1375056000,0,2,1,0,2,2,2
1375142400,0,2,1,0,2,2,2
1375228800,0,2,1,0,2,2,2
1375315200,0,2,1,0,2,2,2
1375401600,0,2,1,0,2,2,2
1375488000,0,2,1,0,2,2,2
1375574400,0,2,1,0,2,2,2
1375660800,0,2,1,0,2,2,2
1375747200,0,2,1,0,2,2,2
1375833600,0,2,1,0,2,2,2
1375920000,0,2,1,0,2,2,2
1376006400,0,2,1,0,2,2,2
1376092800,0,2,1,0,2,2,2
1376179200,0,2,1,0,2,2,2
1376265600,0,2,1,0,2,2,2
1376352000,0,2,1,0,2,2,2
1376438400,0,2,1,0,2,2,2
1376524800,0,2,1,0,2,2,2
1376611200,0,2,1,0,2,2,2
1376697600,0,2,1,0,2,2,2
1376784000,0,2,1,0,2,2,2
1376870400,0,2,1,0,2,2,2
1376956800,0,2,1,0,2,2,2
1377043200,0,2,1,0,2,2,2
1377129600,0,2,1,0,2,2,2
1377216000,0,2,1,0,2,2,2
1377302400,0,2,1,0,2,2,2
1377388800,0,2,1,0,2,2,2
1377475200,0,2,1,0,2,2,2
1377561600,0,2,1,0,2,2,2
1377648000,0,2,1,0,2,2,2
1377734400,0,2,1,0,2,2,2
1377820800,0,2,1,0,2,2,2
1377907200,0,2,1,0,2,2,2
1377993600,0,2,1,0,2,2,2
1378080000,0,2,1,0,2,2,2
1378166400,0,2,1,0,2,2,2
1378252800,0,2,1,0,2,2,2
1378339200,0,2,1,0,2,2,2
1378425600,0,2,1,0,2,2,2
1378512000,0,2,1,0,2,2,2
1378598400,0,2,1,0,2,2,2
1378684800,0,2,1,0,2,2,2
1378771200,0,2,1,0,2,2,2
1378857600,0,2,1,0,2,2,2
1378944000,0,2,1,0,2,2,2
1379030400,0,2,1,0,2,2,2
1379116800,0,2,1,0,2,2,2
1379203200,0,2,1,0,2,2,2
1379289600,0,2,1,0,2,2,2
1379376000,0,2,1,0,2,2,2
1379462400,0,2,1,0,2,2,2
1379548800,0,2,1,0,2,2,2
1379635200,0,2,1,0,2,2,2
1379721600,0,2,1,0,2,2,2
1379808000,0,2,1,0,2,2,2
1379894400,0,2,1,0,2,2,2
1379980800,0,2,1,0,2,2,2
1380067200,0,2,1,0,2,2,2
1380153600,0,2,1,0,2,2,2
1380240000,0,2,1,0,2,2,2
1380326400,0,2,1,0,2,2,2
1380412800,0,2,1,0,2,2,2
1380499200,0,2,1,0,2,2,2
1380585600,0,2,1,0,2,2,2
1380672000,0,2,1,0,2,2,2
1380758400,0,2,1,0,2,2,2
1380844800,0,2,1,0,2,2,2
1380931200,0,2,1,0,2,2,2
1381017600,0,2,1,0,2,2,2
1381104000,0,2,1,0,2,2,2
1381190400,0,2,1,0,2,2,2
1381276800,0,2,1,0,2,2,2
1381363200,0,2,1,0,2,2,2
1381449600,0,2,1,0,2,2,2
1381536000,0,2,1,0,2,2,2
1381622400,0,2,1,0,2,2,2
1381708800,0,2,1,0,2,2,2
1381795200,0,2,1,0,2,2,2
1381881600,0,2,1,0,2,2,2
1381968000,0,2,1,0,2,2,2
1382054400,0,2,1,0,2,2,2
1382140800,0,2,1,0,2,2,2
1382227200,0,2,1,0,2,2,2
1382313600,0,2,1,0,2,2,2
1382400000,0,2,1,0,2,2,2
1382486400,0,2,1,0,2,2,2
1382572800,0,2,1,0,2,2,2
1382659200,0,2,1,0,2,2,2
1382745600,0,2,1,0,2,2,2
1382832000,0,2,1,0,2,2,2
1382918400,0,2,1,0,2,2,2
1383004800,0,2,1,0,2,2,2
1383091200,0,2,1,0,2,2,2
1383177600,0,2,1,0,2,2,2
1383264000,0,2,1,0,2,2,2
1383350400,0,2,1,0,2,2,2
1383436800,0,2,1,0,2,2,2
1383523200,0,2,1,0,2,2,2
1383609600,0,2,1,0,2,2,2
1383696000,0,2,1,0,2,2,2
1383782400,0,2,1,0,2,2,2
1383868800,0,2,1,0,2,2,2
1383955200,0,2,1,0,2,2,2
1384041600,0,2,1,0,2,2,2
1384128000,0,2,1,0,2,2,2
1384214400,0,2,1,0,2,2,2
1384300800,0,2,1,0,2,2,2
1384387200,0,2,1,0,2,2,2
1384473600,0,2,1,0,2,2,2
1384560000,0,2,1,0,2,2,2
1384646400,0,2,1,0,2,2,2
1384732800,0,2,1,0,2,2,2
1384819200,0,2,1,0,2,2,2
1384905600,0,2,1,0,2,2,2
1384992000,0,2,1,0,2,2,2
1385078400,0,2,1,0,2,2,2
1385164800,0,2,1,0,2,2,2
1385251200,0,2,1,0,2,2,2
1385337600,0,2,1,0,2,2,2
1385424000,0,2,1,0,2,2,2
1385510400,0,2,1,0,2,2,2
1385596800,0,2,1,0,2,2,2
1385683200,0,2,1,0,2,2,2
1385769600,0,2,1,0,2,2,2
1385856000,0,2,1,0,2,2,2
1385942400,0,2,1,0,2,2,2
1386028800,0,2,1,0,2,2,2
1386115200,0,2,1,0,2,2,2
1386201600,0,2,1,0,2,2,2
1386288000,0,2,1,0,2,2,2
1386374400,0,2,1,0,2,2,2
1386460800,0,2,1,0,2,2,2
1386547200,0,2,1,0,2,2,2
1386633600,0,2,1,0,2,2,2
1386720000,0,2,1,0,2,2,2
1386806400,0,2,1,0,2,2,2
1386892800,0,2,1,0,2,2,2
1386979200,0,2,1,0,2,2,2
1387065600,0,2,1,0,2,2,2
1387152000,0,2,1,0,2,2,2
1387238400,0,2,1,0,2,2,2
1387324800,0,2,1,0,2,2,2
1387411200,0,2,1,0,2,2,2
1387497600,0,2,1,0,2,2,2
1387584000,0,2,1,0,2,2,2
1387670400,0,2,1,0,2,2,2
1387756800,0,2,1,0,2,2,2
1387843200,0,2,1,0,2,2,2
1387929600,0,2,1,0,2,2,2
1388016000,0,2,1,0,2,2,2
1388102400,0,2,1,0,2,2,2
1388188800,0,2,1,0,2,2,2
1388275200,0,2,1,0,2,2,2
1388361600,0,2,1,0,2,2,2
1388448000,0,2,1,0,2,2,2
1388534400,0,2,1,0,2,2,2
1388620800,0,2,1,0,2,2,2
1388707200,0,2,1,0,2,2,2
1388793600,0,2,1,0,2,2,2
1388880000,0,2,1,0,2,2,2
1388966400,0,2,1,0,2,2,2
1389052800,0,2,1,0,2,2,2
1389139200,0,2,1,0,2,2,2
1389225600,0,2,1,0,2,2,2
1389312000,0,2,1,0,2,2,2
1389398400,0,2,1,0,2,2,2
1389484800,0,2,1,0,2,2,2
1389571200,0,2,1,0,2,2,2
1389657600,0,2,1,0,2,2,2
1389744000,0,2,1,0,2,2,2
1389830400,0,2,1,0,2,2,2
1389916800,0,2,1,0,2,2,2
1390003200,0,2,1,0,2,2,2
1390089600,0,2,1,0,2,2,2
1390176000,0,2,1,0,2,2,2
1390262400,0,2,1,0,2,2,2
1390348800,0,2,1,0,2,2,2
1390435200,0,2,1,0,2,2,2
1390521600,0,2,1,0,2,2,2
1390608000,0,2,1,0,2,2,2
1390694400,0,2,1,0,2,2,2
1390780800,0,2,1,0,2,2,2
1390867200,0,2,1,0,2,2,2
1390953600,0,2,1,0,2,2,2
1391040000,0,2,1,0,2,2,2
1391126400,0,2,1,0,2,2,2
1391212800,0,2,1,0,2,2,2
1391299200,0,2,1,0,2,2,2
1391385600,0,2,1,0,2,2,2
1391472000,0,2,1,0,2,2,2
1391558400,0,2,1,0,2,2,2
1391644800,0,2,1,0,2,2,2
1391731200,0,2,1,0,2,2,2
1391817600,0,2,1,0,2,2,2
1391904000,0,2,1,0,2,2,2
1391990400,0,2,1,0,2,2,2
1392076800,0,2,1,0,2,2,2
1392163200,0,2,1,0,2,2,2
1392249600,0,2,1,0,2,2,2
1392336000,0,2,1,0,2,2,2
1392422400,0,2,1,0,2,2,2
1392508800,0,2,1,0,2,2,2
1392595200,0,2,1,0,2,2,2
1392681600,0,2,1,0,2,2,2
1392768000,0,2,1,0,2,2,2
1392854400,0,2,1,0,2,2,2
1392940800,0,2,1,0,2,2,2
1393027200,0,2,1,0,2,2,2
1393113600,0,2,1,0,2,2,2
1393200000,0,2,1,0,2,2,2
1393286400,0,2,1,0,2,2,2
1393372800,0,2,1,0,2,2,2
1393459200,0,2,1,0,2,2,2
1393545600,0,2,1,0,2,2,2
1393632000,0,2,1,0,2,2,2
1393718400,0,2,1,0,2,2,2
1393804800,0,2,1,0,2,2,2
1393891200,0,2,1,0,2,2,2
1393977600,0,2,1,0,2,2,2
1394064000,0,2,1,0,2,2,2
1394150400,0,2,1,0,2,2,2
1394236800,0,2,1,0,2,2,2
1394323200,0,2,1,0,2,2,2
1394409600,0,2,1,0,2,2,2
1394496000,0,2,1,0,2,2,2
1394582400,0,2,1,0,2,2,2
1394668800,0,2,1,0,2,2,2
1394755200,0,2,1,0,2,2,2
1394841600,0,2,1,0,2,2,2
1394928000,0,2,1,0,2,2,2
1395014400,0,2,1,0,2,2,2
1395100800,0,2,1,0,2,2,2
1395187200,0,2,1,0,2,2,2
1395273600,0,2,1,0,2,2,2
1395360000,0,2,1,0,2,2,2
1395446400,0,2,1,0,2,2,2
1395532800,0,2,1,0,2,2,2
1395619200,0,2,1,0,2,2,2
1395705600,0,2,1,0,2,2,2
1395792000,0,2,1,0,2,2,2
1395878400,0,2,1,0,2,2,2
1395964800,0,2,1,0,2,2,2
1396051200,0,2,1,0,2,2,2
1396137600,0,2,1,0,2,2,2
1396224000,0,2,1,0,2,2,2
1396310400,0,2,1,0,2,2,2
1396396800,0,2,1,0,2,2,2
1396483200,0,2,1,0,2,2,2
1396569600,0,2,1,0,2,2,2
1396656000,0,2,1,0,2,2,2
1396742400,0,2,1,0,2,2,2
1396828800,0,2,1,0,2,2,2
1396915200,0,2,1,0,2,2,2
1397001600,0,2,1,0,2,2,2
1397088000,0,2,1,0,2,2,2
1397174400,0,2,1,0,2,2,2
1397260800,0,2,1,0,2,2,2
1397347200,0,2,1,0,2,2,2
1397433600,0,2,1,0,2,2,2
1397520000,0,2,1,0,2,2,2
1397606400,0,2,1,0,2,2,2
1397692800,0,2,1,0,2,2,2
1397779200,0,2,1,0,2,2,2
1397865600,0,2,1,0,2,2,2
1397952000,0,2,1,0,2,2,2
1398038400,0,2,1,0,2,2,2
1398124800,0,2,1,0,2,2,2
1398211200,0,2,1,0,2,2,2
1398297600,0,2,1,0,2,2,2
1398384000,0,2,1,0,2,2,2
1398470400,0,2,1,0,2,2,2
1398556800,0,2,1,0,2,2,2
1398643200,0,2,1,0,2,2,2
1398729600,0,2,1,0,2,2,2
1398816000,0,2,1,0,2,2,2
1398902400,0,2,1,0,2,2,2
1398988800,0,2,1,0,2,2,2
1399075200,0,2,1,0,2,2,2
1399161600,0,2,1,0,2,2,2
1399248000,0,2,1,0,2,2,2
1399334400,0,2,1,0,2,2,2
1399420800,0,2,1,0,2,2,2
1399507200,0,2,1,0,2,2,2
1399593600,0,2,1,0,2,2,2
1399680000,0,2,1,0,2,2,2
1399766400,0,2,1,0,2,2,2
1399852800,0,2,1,0,2,2,2
1399939200,0,2,1,0,2,2,2
1400025600,0,2,1,0,2,2,2
1400112000,0,2,1,0,2,2,2
1400198400,0,2,1,0,2,2,2
1400284800,0,2,1,0,2,2,2
1400371200,0,2,1,0,2,2,2
1400457600,0,2,1,0,2,2,2
1400544000,0,2,1,0,2,2,2
1400630400,0,2,1,0,2,2,2
1400716800,0,2,1,0,2,2,2
1400803200,0,2,1,0,2,2,2
1400889600,0,2,1,0,2,2,2
1400976000,0,2,1,0,2,2,2
1401062400,0,2,1,0,2,2,2
1401148800,0,2,1,0,2,2,2
1401235200,0,2,1,0,2,2,2
1401321600,0,2,1,0,2,2,2
1401408000,0,2,1,0,2,2,2
1401494400,0,2,1,0,2,2,2
1401580800,0,2,1,0,2,2,2
1401667200,0,2,1,0,2,2,2
1401753600,0,2,1,0,2,2,2
1401840000,0,2,1,0,2,2,2
1401926400,0,2,1,0,2,2,2
1402012800,0,2,1,0,2,2,2
1402099200,0,2,1,0,2,2,2
1402185600,0,2,1,0,2,2,2
1402272000,0,2,1,0,2,2,2
1402358400,0,2,1,0,2,2,2
1402444800,0,2,1,0,2,2,2
1402531200,0,2,1,0,2,2,2
1402617600,0,2,1,0,2,2,2
1402704000,0,2,1,0,2,2,2
1402790400,0,2,1,0,2,2,2
1402876800,0,2,1,0,2,2,2
1402963200,0,2,1,0,2,2,2
1403049600,0,2,1,0,2,2,2
1403136000,0,2,1,0,2,2,2
1403222400,0,2,1,0,2,2,2
1403308800,0,2,1,0,2,2,2
1403395200,0,2,1,0,2,2,2
1403481600,0,2,1,0,2,2,2
1403568000,0,2,1,0,2,2,2
1403654400,0,2,1,0,2,2,2
1403740800,0,2,1,0,2,2,2
1403827200,0,2,1,0,2,2,2
1403913600,0,2,1,0,2,2,2
1404000000,0,2,1,0,2,2,2
1404086400,0,2,1,0,2,2,2
1404172800,0,2,1,0,2,2,2
1404259200,0,2,1,0,2,2,2
1404345600,0,2,1,0,2,2,2
1404432000,0,2,1,0,2,2,2
1404518400,0,2,1,0,2,2,2
1404604800,0,2,1,0,2,2,2
1404691200,0,2,1,0,2,2,2
1404777600,0,2,1,0,2,2,2
1404864000,0,2,1,0,2,2,2
1404950400,0,2,1,0,2,2,2
1405036800,0,2,1,0,2,2,2
1405123200,0,2,1,0,2,2,2
1405209600,0,2,1,0,2,2,2
1405296000,0,2,1,0,2,2,2
1405382400,0,2,1,0,2,2,2
1405468800,0,2,1,0,2,2,2
1405555200,0,2,1,0,2,2,2
1405641600,0,2,1,0,2,2,2
1405728000,0,2,1,0,2,2,2
1405900800,0,2,1,0,2,2,2
1405987200,0,2,1,0,2,2,2
1406073600,0,2,1,0,2,2,2
1406160000,0,2,1,0,2,2,2
1406246400,0,2,1,0,2,2,2
1406332800,0,2,1,0,2,2,2
1406419200,0,2,1,0,2,2,2
1406505600,0,2,1,0,2,2,2
1406592000,0,2,1,0,2,2,2
1406678400,0,2,1,0,2,2,2
1406764800,0,2,1,0,2,2,2
1406851200,0,2,1,0,2,2,2
1406937600,0,2,1,0,2,2,2
1407024000,0,2,1,0,2,2,2
1407110400,0,2,1,0,2,2,2
1407196800,0,2,1,0,2,2,2
1407283200,0,2,1,0,2,2,2
1407369600,0,2,1,0,2,2,2
1407542400,0,2,1,0,2,2,2
1407715200,0,2,1,0,2,2,2
1407888000,0,2,1,0,2,2,2
1407974400,0,2,1,0,2,2,2
1408060800,0,2,1,0,2,2,2
1408147200,0,2,1,0,2,2,2
1408233600,0,2,1,0,2,2,2
1408320000,0,2,1,0,2,2,2
1408406400,0,2,1,0,2,2,2
1408492800,0,2,1,0,2,2,2
1408579200,0,2,1,0,2,2,2
1408665600,0,2,1,0,2,2,2
1408752000,0,2,1,0,2,2,2
1408838400,0,2,1,0,2,2,2
1408924800,0,2,1,0,2,2,2
1409011200,0,2,1,0,2,2,2
1409097600,0,2,1,0,2,2,2
1409184000,0,2,1,0,2,2,2
1409270400,0,2,1,0,2,2,2
1409356800,0,2,1,0,2,2,2
1409443200,0,2,1,0,2,2,2
1409529600,0,2,1,0,2,2,2
1409616000,0,2,1,0,2,2,2
1409702400,0,2,1,0,2,2,2
1409788800,0,2,1,0,2,2,2
1409875200,0,2,1,0,2,2,3
1409961600,0,2,1,0,2,2,3
1410048000,0,2,1,0,2,2,3
1410134400,0,2,1,0,3,2,3
1410220800,0,2,1,0,2,2,3
1410307200,0,2,1,0,2,2,3
1410393600,0,2,1,0,2,2,3
1410480000,0,2,1,0,2,2,3
1410566400,0,2,1,0,2,2,3
1410652800,0,2,1,0,3,2,3
1410739200,0,2,1,0,2,2,3
1410825600,0,2,1,0,2,2,3
1410912000,0,2,1,0,2,2,3
1410998400,0,2,1,0,2,2,3
1411084800,0,2,1,0,2,2,3
1411171200,0,2,1,0,2,2,3
1411257600,0,2,1,0,3,2,3
1411344000,0,2,1,0,2,2,3
1411430400,0,2,1,0,2,2,3
1411516800,0,2,1,0,3,2,3
1411603200,0,2,1,0,2,2,3
1411689600,0,2,1,0,2,2,3
1411776000,0,2,1,0,2,2,3
1411862400,0,2,1,0,3,2,3
1411948800,0,2,1,0,2,2,3
1412035200,0,2,1,0,3,2,3
1412121600,0,2,1,0,3,2,3
1412208000,0,2,1,0,2,2,3
